266 contests
rank	name	rating	participations
2874	wenliyan	2098.7803454897635	27
2875	kindbit	2098.727054842896	74
2876	jackiehan	2098.714126364347	21
2877	gaaaaao	2098.5727647944104	71
2878	qing-zhu-3	2098.5152551077267	23
2879	shaojiaxin	2098.3197718918973	31
2880	bugzpodder	2098.1412212097334	19
2881	tokanov	2098.058915683339	24
2882	LANCELZD	2098.012124498685	4
2883	Orcuslc	2097.992888453925	19
2884	bueryt	2097.9027583269826	28
2885	hai_long	2097.780197358691	12
2886	yuanyao8855	2097.630943788112	16
2887	lexuanan94	2097.6140250762305	4
2888	__declspec	2097.5260513345534	34
2889	tracyf	2097.4603199228677	9
2890	EastFront	2097.448022593869	21
2891	shutakahama	2097.3786352167817	13
2892	marvinbai	2097.3335408757484	31
2893	yi-lou-ting-feng-2	2097.322203965085	24
2894	ronnith	2097.273293343489	8
2895	bananamilk	2097.1941885893643	27
2896	ss_qiurisy	2097.1932293704936	31
2897	cjcoax	2097.1466030700585	60
2898	shhk	2096.8667225524377	20
2899	zyfncg	2096.82363043874	30
2900	fish1996	2096.82033253256	34
2901	louisfghbvc	2096.7428429559973	77
2902	Axurez	2096.7020661266665	54
2903	Tariqul	2096.6645098191448	62
2904	Nuullll	2096.6440005756504	22
2905	yangaobo	2096.6285847632043	20
2906	Elico	2096.624412901094	15
2907	abtemp	2096.6172647293793	42
2908	Aabhas99	2096.601745240312	20
2909	Prakhar_11	2096.5364109687966	26
2910	mygty21	2096.411350357002	11
2911	mgqa34	2096.3960119212666	6
2912	Lantua	2096.3386279634306	6
2913	hxin	2096.2221146684874	121
2914	makinohara_shoko	2096.1515134888605	16
2915	zero_to_twelve	2096.1491274699742	27
2916	hdsingh	2096.1173566027546	48
2917	SDragonSEN	2096.0086547981964	34
2918	prateksharma2000	2095.8695689883784	24
2919	ddwysg1	2095.752765564947	37
2920	irisxiao-ai	2095.725199800533	18
2921	yanqinz2	2095.714030512152	23
2922	user2444m	2095.5497227196884	20
2923	corwinliu	2095.5249003106665	20
2924	cooldown	2095.489059790638	44
2925	Andruet	2095.476267936761	15
2926	nikov101	2095.4756187136286	49
2927	geenoc	2095.4237010093884	13
2928	tankztc	2095.3973047874356	19
2929	isojay	2095.3544869546135	25
2930	giantpandacv	2095.180898409089	15
2931	ZifengWang	2095.011870261033	29
2932	gengyouchen	2094.898779217797	50
2933	difformitatem	2094.8613417732167	8
2934	fst	2094.7808145524405	27
2935	ianwong1999	2094.7110602607336	10
2936	Neil3d2y	2094.705461386598	89
2937	zyecheng	2094.678705728302	13
2938	ustcwhc	2094.5611785259225	8
2939	kirill_strelbitskiy	2094.527419888859	31
2940	lazyc97	2094.448982275039	11
2941	wonderfulmtf	2094.2981587138866	36
2942	yuzhifeng1992	2094.2632229653773	7
2943	Ferret088	2094.08692370924	17
2944	trying_to_code	2093.996764834687	24
2945	dddxhh	2093.8711004065617	5
2946	run916	2093.7100654130945	18
2947	yifjiang	2093.615441065764	11
2948	layti	2093.5951717567746	26
2949	laoshucike	2093.5176902577946	9
2950	sythello	2093.4627251699567	5
2951	rx3360441619	2093.2552158404405	17
2952	JiayangWu	2093.1284772066438	53
2953	snia	2093.0921527883356	47
2954	0xFFFFFFFF	2092.95803935961	232
2955	cccodingforfun	2092.9543042455803	8
2956	yi1994324	2092.861023542854	20
2957	stefan-k	2092.7494055742422	16
2958	pjcv	2092.670533185204	6
2959	window0105	2092.6040894926505	58
2960	DesiredUsername	2092.4834765631845	7
2961	user1841	2092.4358206787506	15
2962	Curapiket	2092.430799885111	23
2963	gxsdfz	2092.412626422836	56
2964	CanDong	2092.381541035435	22
2965	EiraGe	2092.375165837803	8
2966	tsunamixiao	2092.2798178972275	23
2967	programmerbear	2092.1757648290186	77
2968	chenwei713	2092.115228676615	44
2969	philip-bui	2092.03754829914	18
2970	dyh14	2091.9965774440166	23
2971	warudo	2091.827326143781	6
2972	vikasbaghel26	2091.707852908944	11
2973	nuaaywa	2091.688831984258	47
2974	potoooooooo	2091.5964107428276	4
2975	xiszishu	2091.4786885470885	18
2976	varun32	2091.470291987753	14
2977	jiang696	2091.374499472262	63
2978	kvirus	2091.3593381095834	59
2979	wangyuquan	2091.3089573876746	9
2980	brannn-s	2091.258008861569	31
2981	3kwater	2091.1877191936373	23
2982	zhe-zhuan-tang-shou	2091.1279599698514	10
2983	preetpal_jindal	2091.121843194151	10
2984	nathan-f	2091.01390093565	4
2985	racsosabe	2090.9958467301394	6
2986	guzhoudiaoke_liuruyi	2090.987392860713	16
2987	winmad	2090.9718472717536	6
2988	user3162s	2090.9706467600995	25
2989	asyfupid	2090.961320999245	10
2990	user4953x	2090.8621350523354	30
2991	hua_shuo	2090.811720772851	77
2992	NicoSensei	2090.778148185289	11
2993	donghy13	2090.7659160517323	50
2994	albeXL	2090.712387310226	7
2995	ctong	2090.5639784374757	57
2996	yin-hao-xuan	2090.5125312507153	2
2997	lianglee	2090.457418887669	42
2998	sunnyleevip	2090.4504713109495	29
2999	Sykes	2090.3803907840033	51
3000	ArthArenas	2090.269078322933	28
3001	acforce	2090.225588529755	18
3002	sneakyburro	2090.2023990650355	18
3003	perry304	2090.201014773791	16
3004	sergeynagin	2090.023033320904	4
3005	uniqueptr	2089.955538101614	9
3006	xuyequan	2089.9530237221406	65
3007	coronasky	2089.929217284874	19
3008	acaibird	2089.853890270407	63
3009	binocat	2089.84619602561	2
3010	hardypig200	2089.7298948805415	19
3011	wannabeaguard	2089.725969955064	34
3012	RyanMuQ	2089.7014616057277	5
3013	VW0426	2089.633964777091	29
3014	KLEA	2089.4628365787626	50
3015	da-li-wang	2089.442356722812	63
3016	ryanwww	2089.41464761021	21
3017	ragunathd	2089.3417024991645	24
3018	happy_programmer	2089.248364365855	7
3019	cxworks	2089.2191563429974	28
3020	washuleetcode	2089.17631942825	13
3021	GGopinadh	2089.0746935636935	55
3022	danieljbrooks	2088.9599576394644	23
3023	bo56	2088.8005859090567	36
3024	emptyman987	2088.533213958249	84
3025	alan8585	2088.3412937828307	9
3026	zhukuan042	2088.180575818573	40
3027	hzqjhhjq	2088.1760884085134	14
3028	danny45s	2088.099848909733	12
3029	ariawynn	2088.092453954562	46
3030	code2501	2088.030425842932	26
3031	tomerry	2087.945317111783	41
3032	RichardBot7000	2087.866254242566	9
3033	pranavsindura	2087.79259952774	7
3034	amazingmaoqiu	2087.718273718937	23
3035	sbh69840	2087.6447691707876	41
3036	Will_Simple	2087.6439811417063	37
3037	popopo	2087.638820190264	49
3038	Shrimptaco	2087.635398753934	85
3039	tocque	2087.615761490676	13
3040	user2009J	2087.429397872516	4
3041	ianchew	2087.4210838113486	7
3042	lz9506	2087.4093813880436	8
3043	bingo-	2087.317933807017	11
3044	xiao-dao-17	2087.2803119298705	50
3045	qiqixiao	2087.2370235923177	32
3046	berwei	2087.2204783330867	10
3047	hnshhslsh	2087.1946336619626	20
3048	ygxy	2087.179751121782	9
3049	clu9	2087.049401666409	79
3050	YixingZhang	2087.0172939774925	33
3051	linmiaomiao	2086.919337231678	17
3052	kirkkk	2086.8778110110566	35
3053	ileixe	2086.8498525897835	38
3054	modricwang	2086.8147839504627	7
3055	wzmao	2086.757362958653	27
3056	sakuya9t	2086.638170709489	10
3057	void_friend	2086.508612202917	45
3058	kawasaki0424	2086.4932976739847	119
3059	mt01020	2086.475424308982	14
3060	pzmrzy	2086.4355035641506	38
3061	LongChen	2086.4102392152663	28
3062	gaoxinyang	2086.397835402356	18
3063	zhc105	2086.3031904436625	16
3064	seriallazer	2086.119362994235	28
3065	venkatesh17	2086.056948442283	31
3066	jxbcalex	2086.043382300668	43
3067	hmz74	2086.0088290613708	40
3068	coeuvre	2085.946135673623	25
3069	kekw	2085.7536616272023	29
3070	creep04	2085.6512087463398	13
3071	nyermakh	2085.6483363208813	56
3072	machine518	2085.639656726319	50
3073	lizju	2085.5251155281994	91
3074	user8282wi	2085.4827024332317	22
3075	Ceay	2085.418055743498	28
3076	quangvn2508	2085.288642470449	22
3077	shs10978	2085.1496651635202	20
3078	quoma	2085.068496467239	12
3079	Wang-DongXu	2085.060892042547	12
3080	xuau34	2084.964277019688	10
3081	shibapops	2084.912668816009	21
3082	PorscheFanboy	2084.860736062079	11
3083	llcourage123	2084.7777176643235	36
3084	houghstc	2084.552719636928	27
3085	Ryuusei	2084.524067118764	1
3086	Chiefis	2084.4978853877697	67
3087	yanzhan2	2084.4580707485147	71
3088	TroyDad	2084.394300310289	15
3089	user4451DI	2084.349325341967	13
3090	mittalapoorva1999	2084.1510362753074	33
3091	khwahish	2084.1341244983487	22
3092	notfromconcentrate	2084.0786321252194	8
3093	sethvibhu7	2083.6908013832845	9
3094	lpierezan	2083.6601542042836	5
3095	gchebanov	2083.4067188203335	2
3096	workhardwin	2083.3591525966417	69
3097	wq1992	2083.336703461059	39
3098	JameyWoo	2083.3320869107233	29
3099	computationlan	2083.282321016908	39
3100	madao756	2083.1671158722606	34
3101	lifran	2083.1639439247583	49
3102	Satj	2082.988755478242	16
3103	NotInPasadena	2082.885615680578	19
3104	ckyang	2082.8549585648775	67
3105	kunal_mohta	2082.8325146456764	25
3106	totricia	2082.830038010101	9
3107	tfuge_	2082.7582153135245	7
3108	milky_knight	2082.73047110731	18
3109	buptrh	2082.559794060202	46
3110	TungPM	2082.552776641285	8
3111	BossBobster	2082.5497953703007	33
3112	lanmaomao0803	2082.5488074021587	19
3113	AwesomeOppapa	2082.5026009698145	20
3114	dbelange	2082.4329581467136	10
3115	zty3075	2082.405658740366	23
3116	yinkn	2082.181930886574	22
3117	jhfjhfj1	2082.1687347665616	14
3118	QinglongZeng	2082.1572493032654	16
3119	wolfdigit	2081.9785419213595	11
3120	richardCorona	2081.858565130465	21
3121	sunsetcolors	2081.843181586044	15
3122	shengrang0	2081.7392290189564	9
3123	dai-meiliang	2081.7309426926363	14
3124	hialvin	2081.677680152706	87
3125	showbufire	2081.6605576417514	6
3126	xfhnxcgh	2081.649522876939	16
3127	Blue_Gene	2081.6211477417305	33
3128	tr808	2081.5481713254535	29
3129	Tsien	2081.4496518237943	16
3130	chentaiyue	2081.4474582485127	20
3131	pohzipohzi	2081.4153855931913	34
3132	tpist	2081.3418168662392	15
3133	leonlihkust	2081.3048292491308	37
3134	sidryu0917	2081.3019109547486	8
3135	Cccmm002	2081.2863366044503	49
3136	captain_mushroom	2081.212296372368	4
3137	alants	2081.111489674312	33
3138	algo2020	2081.0825243893673	24
3139	pjssaber	2081.061165996813	31
3140	dbolohan	2080.9452085792814	8
3141	elgun	2080.938486220497	10
3142	shua-shua-bi-sai-er-yi	2080.8989893119624	11
3143	xuanyuchen0	2080.8347272256337	27
3144	handazh2	2080.6410893776338	14
3145	FannyChung	2080.5854420256615	144
3146	wmx16835	2080.563203431666	5
3147	HowsenH	2080.4371174631847	6
3148	FrankYao	2080.377830814733	60
3149	abhi698_mnnit	2080.352195469008	24
3150	nvincent	2080.3495814568937	18
3151	shihongliang	2080.3193594380014	73
3152	aobo_y	2080.202820629873	11
3153	hongleyou	2080.099595237258	80
3154	twbbbb	2080.0580220047505	45
3155	haku-3	2080.0422387991734	26
3156	tryyitry	2079.8782785595567	7
3157	bigredbadger	2079.838169221249	6
3158	kejin	2079.797859159301	59
3159	ztc254	2079.7562300236846	38
3160	notebook	2079.716763575862	33
3161	albertium	2079.7061140891765	22
3162	yi-xiao-er-min-r	2079.6282756272394	29
3163	Becnic	2079.506852334437	26
3164	TommyMAC	2079.3098368467786	18
3165	yqdjl6	2079.2646601518213	18
3166	mgch	2079.2495473117674	27
3167	Neo_Chen	2079.2343284405124	30
3168	stanleychg	2079.1450167824937	23
3169	chamow	2079.1431337871236	42
3170	regentropfenbinacs	2079.132944542215	9
3171	rahulgrover99	2079.0851892861083	10
3172	taolei0628	2079.0056730096853	10
3173	AYi214	2078.8466878037448	16
3174	fred163	2078.810251096546	26
3175	figurative	2078.7955294335193	15
3176	zhmsci	2078.7507561833804	63
3177	calyun	2078.5951727386	23
3178	HideLord	2078.5588501669813	12
3179	nguyenngochuy91	2078.416231837694	120
3180	user8780y	2078.27950976789	2
3181	caohuicn	2078.1263260635983	54
3182	seam	2078.006192003506	18
3183	jwxiao	2077.9409655555064	10
3184	SoundsOfLife	2077.8165726523434	38
3185	zqfan	2077.8002714844315	30
3186	HakuLess	2077.797045142847	19
3187	jiansun	2077.7829909342818	29
3188	ashish53v	2077.6991856984896	113
3189	ycy17	2077.6787122941814	12
3190	GBLin5566	2077.6300281121016	20
3191	KaiFantanstic	2077.62664280174	12
3192	metalhead95	2077.5836696016304	16
3193	cnapun	2077.5526497128294	13
3194	FatK	2077.550858000688	46
3195	it_wasnt_me	2077.4952195998694	6
3196	venkatkalyan	2077.473065135508	9
3197	wayuze	2077.336518978061	28
3198	cplusplus55	2077.3169688949524	46
3199	liuhuan-4	2077.2713824727166	33
3200	primus73	2077.198221521444	20
3201	carl_wang	2077.138850707761	18
3202	wyli1231	2077.1323634685955	33
3203	fannngxum	2077.0971080573154	14
3204	1nkling	2076.977233334855	19
3205	jingege315	2076.95190741494	14
3206	Emanon	2076.9041758042704	38
3207	senliu_ac	2076.846751338767	17
3208	allw	2076.8204534657007	36
3209	gingerhead	2076.7491345113	21
3210	getthatguap	2076.7384702820236	11
3211	ketan11	2076.7262796801097	8
3212	zhihuangc	2076.7241039876503	11
3213	ytqiaqia	2076.6859662733154	10
3214	sharpplus	2076.6556930997576	73
3215	feary	2076.635872937845	19
3216	e-yi	2076.595367638374	28
3217	spxyj	2076.5153402936553	65
3218	huangdachuan	2076.3224713569207	27
3219	catherine_syy	2076.3204767068546	22
3220	li-zi-he	2076.2082049137184	65
3221	zyq_zhang	2076.184916833076	10
3222	simonwux	2076.158987402585	44
3223	fauzdar65	2076.0864941633226	7
3224	nameees	2076.0721903388862	8
3225	YuanyangLi	2076.058871443523	31
3226	interviewrecipes	2075.960339374847	22
3227	tanghaibao	2075.9012501594625	50
3228	ashutosh762	2075.9008279288237	15
3229	xmeng525	2075.868629911475	115
3230	pffy233	2075.835331270071	23
3231	cokefan	2075.7694857556517	38
3232	familytime001	2075.577264047799	28
3233	zhui-feng-hun-zi	2075.5184429254573	53
3234	dingdang2014	2075.4528561142415	119
3235	prospective1123	2075.3874328608313	6
3236	shunda	2075.334574461419	43
3237	00000	2075.270647654471	7
3238	jintin	2075.258952658531	40
3239	shi-yi-5s	2075.2327875208084	16
3240	pumpkingg	2075.152478528315	8
3241	duangduang1	2075.1241119191227	17
3242	JosieEnjoy	2075.1097989441723	30
3243	shakibahmed01999	2075.0907558090316	25
3244	eipi10	2075.080218176724	22
3245	vineash	2075.051150169976	47
3246	kabeer27	2074.9576181173325	3
3247	vaibhav97	2074.9342627185133	25
3248	cjchirag7	2074.8771307610427	16
3249	weitang114	2074.864923486624	13
3250	michael-2	2074.853086345713	16
3251	pie007	2074.848551914847	22
3252	wen-mu-yang	2074.8077354872757	48
3253	renato4	2074.7619160367785	32
3254	chai-fu-lan-shan	2074.755843240984	38
3255	phython	2074.57002228564	9
3256	ashiqulmostofa	2074.528330787212	19
3257	happymiaowu123	2074.456893838942	5
3258	wt0907	2074.4421595304825	18
3259	rejected	2074.382102540229	13
3260	neophytep	2074.308967966886	89
3261	alanlius	2074.278549667784	24
3262	byfan1996	2074.190198443688	9
3263	silentdog	2074.156015426079	12
3264	aaaaxiaofei	2074.077592709565	29
3265	LittleDS623	2073.7064417011225	27
3266	afrozalm	2073.7017571591196	23
3267	s902830a	2073.6467286259694	10
3268	Kenig	2073.6229066061665	38
3269	dolamanee6122	2073.5797185590723	10
3270	theflyingemini	2073.3782585843824	48
3271	lirongbin	2073.3275009179492	20
3272	chen_wang	2073.244228212814	18
3273	zanbin2046python	2072.9067147442984	57
3274	acw_KingSaber	2072.8454404999716	13
3275	liulike	2072.7208905497005	17
3276	rakib2	2072.6087952635776	55
3277	Tblade-Caohui	2072.351015542677	18
3278	yoyoyo-3	2072.3018071231922	23
3279	qwsin	2072.295351823171	3
3280	Abacn	2072.2661870685856	23
3281	bloodline-7	2072.183368843395	9
3282	zglicz	2072.158103932937	3
3283	codelh7	2072.064524419208	28
3284	LTKJ	2072.0253947329747	23
3285	Turear	2071.9973563248705	13
3286	zjlxxwh	2071.9754761527283	32
3287	tianhe1986	2071.9062364819893	8
3288	afxxkingape	2071.813806802722	35
3289	thy09	2071.8059483228885	22
3290	hkskKazeo	2071.7954860724003	41
3291	SaiL1020	2071.678902032048	65
3292	suresh1997	2071.6149582052394	48
3293	wutfacepoopoohead	2071.6129927795077	20
3294	henryyang42	2071.586684136506	16
3295	weidazh	2071.58131674932	26
3296	jtc172	2071.57950575153	3
3297	jgws	2071.512606896825	33
3298	zhang1pr	2071.492977894264	37
3299	junhui_yang	2071.446997323668	21
3300	Fmindex	2071.3912648661235	11
3301	Kieran-	2071.3635560671396	71
3302	kodyin	2071.3552854802815	28
3303	xwz7611	2071.2808230043565	43
3304	AndyMingLi	2071.2617399814426	30
3305	SuperWhw	2071.192463020124	46
3306	tang0404	2071.174863160055	24
3307	acw_weian	2071.111221592629	37
3308	vincexu	2071.0793114847206	38
3309	nanocmp	2071.0452818714075	28
3310	lilyx998	2070.9954353342873	46
3311	saikaushik333	2070.9595379580273	52
3312	user033	2070.958455293402	39
3313	lucasjl	2070.9550948999668	36
3314	13717680252	2070.871522029241	4
3315	pandora2333	2070.7226040542164	32
3316	JerryHaMa	2070.618795345914	31
3317	pangshi	2070.44567438678	22
3318	jackiesteed	2070.36716200055	19
3319	daiyifan	2070.3497741466026	52
3320	teddy	2070.317875340949	7
3321	VictorKr	2070.2707743957753	21
3322	fanwangg	2070.1050482704886	56
3323	hydrogen2	2070.0751654223677	27
3324	HyyperMario	2070.0692377204873	48
3325	andreslel	2070.0004218767085	6
3326	saochuan888	2069.9723668501842	20
3327	ufoshen	2069.933544029261	18
3328	patrick_psq	2069.901011957846	59
3329	tetena573	2069.883253386165	14
3330	xu.2727	2069.829892692429	14
3331	jyzggu2013leetcode	2069.7973290378136	15
3332	xidui	2069.7479268994166	61
3333	sangwanritvik2299	2069.7315036097466	22
3334	g_abilash1104	2069.6845160603266	20
3335	craig08	2069.5684152314193	29
3336	wangpandada	2069.5462534845365	31
3337	mojito-1	2069.459017017238	13
3338	xk120	2069.406058663053	89
3339	vryzhuk	2069.3720457373747	24
3340	Charlesna	2069.3200236125194	117
3341	xiaomantou1998	2069.124521527847	33
3342	cppowboy	2068.9225960300623	18
3343	OBNN	2068.89706417012	52
3344	Root_Kwak	2068.827378880924	26
3345	Duuuuu	2068.764829162429	62
3346	sneffort	2068.7426402921237	44
3347	veraci	2068.64351965487	1
3348	litian	2068.6382704227876	18
3349	tasotaso	2068.5969541336776	9
3350	AestheticXJTU	2068.485171262116	37
3351	user6484C	2068.397766898534	19
3352	sunxiaohua	2068.3220494450657	74
3353	saki7180	2068.20967610344	40
3354	earringyyr	2068.1718478600183	3
3355	reyeslin	2068.0770530705854	34
3356	a89888689	2068.0079391755467	47
3357	amir-6	2067.9903934693266	43
3358	d26842684	2067.8287620741567	16
3359	zhaoqinglin211	2067.787688471579	19
3360	dystopiawave	2067.6561064420293	7
3361	jiangyun10	2067.652419625374	14
3362	yfan	2067.631720191433	17
3363	mskwon	2067.565720730912	25
3364	yz3286	2067.416518919179	45
3365	npes87184	2067.4152397365883	53
3366	confusedsouls	2067.3967707674697	10
3367	ZhengkaiWei	2067.393234837933	121
3368	aRooooooba	2067.3408334843803	33
3369	thjkhdf12	2067.2931472312775	34
3370	LuckyLittleMonster	2067.2895932954643	33
3371	D_8023_K	2067.249283838555	24
3372	A_good_loser	2067.185448296918	75
3373	gunjianpan-5	2067.0547244772197	31
3374	jw5865	2067.0258452724897	7
3375	Anonymous_User	2066.9740618976916	7
3376	wangyehope	2066.963525196063	54
3377	larui529	2066.9595805809104	51
3378	Hong_tao	2066.9456036323522	31
3379	lMiaoj	2066.9292558291213	21
3380	CatherineZz	2066.9198325756747	15
3381	nevergiveup2	2066.8796951531776	17
3382	beamind	2066.835245651492	23
3383	yuchuan2	2066.7125616406474	13
3384	zeeshanlakshya	2066.6782160765506	49
3385	hou-shi	2066.6765025911827	23
3386	udayreddy2001	2066.6674701282113	23
3387	climberig	2066.5962758881174	27
3388	sarthakj2099	2066.5646703206453	27
3389	ats5515	2066.5516514331102	2
3390	buffa	2066.526370999504	19
3391	jjeeffff	2066.4925985438995	42
3392	whyam	2066.355457835608	9
3393	mchen67	2066.1982146396126	33
3394	ycj28c	2066.1578059132485	133
3395	mingrui	2066.1011697194485	75
3396	hptcyhj	2066.0905121002993	33
3397	piyushmh	2065.990078107321	30
3398	jkw552403	2065.930921355166	19
3399	gundabathula	2065.903259146337	17
3400	undercover76	2065.8260365603746	14
3401	Echoooo	2065.807789773372	20
3402	ni-tian-shuai-ge-zzy	2065.7266355952825	23
3403	craggy	2065.6943877951967	6
3404	zaq1xsw2tktk-2	2065.5295761922994	4
3405	GabeToGoo	2065.482664724733	22
3406	Adam-Jimenez	2065.449507997476	28
3407	uwu	2065.44391106073	69
3408	iced-coffee	2065.3189154652496	27
3409	hackersplendid	2065.151893156139	29
3410	GGUT_JohnSmit5h	2065.1143963483196	7
3411	jinsheng	2065.08336413316	46
3412	harshitkkk	2065.0532465065803	29
3413	thegreatfirewall	2065.0512877751958	34
3414	Xiao__Jun	2065.0475479029687	52
3415	kate2019	2065.0370940566063	4
3416	wm1065	2065.020325582152	7
3417	VaastavArora	2064.9555081085	42
3418	yzeng61987	2064.860524240472	49
3419	plusplusk	2064.798520366137	97
3420	nocLyt	2064.715177434074	13
3421	finaldie	2064.7012321375346	91
3422	DeathlyH	2064.6861346260653	41
3423	srivinodp	2064.660429794284	37
3424	pangeneral	2064.652543834559	42
3425	siyy	2064.6242335201578	48
3426	clover_pku	2064.5827168571686	20
3427	charleszhou327	2064.543449494229	22
3428	acmnovice	2064.5240945741534	5
3429	Jerry1988	2064.4823123167444	41
3430	_DEEMO_	2064.3794378157036	38
3431	suwenhao	2064.3787434273568	21
3432	kscla	2064.318331934157	4
3433	svashish	2064.2754806870175	21
3434	iridesce	2064.2600621198603	29
3435	Freezer	2064.2345893920046	11
3436	dyurchyk	2064.075791654309	49
3437	cdhcs1516	2064.0357628399797	99
3438	CrossHair	2064.0184654656964	14
3439	Sabrinacs	2063.9648014716427	22
3440	o_t	2063.8894083103564	8
3441	nnnightingale	2063.8676429549323	57
3442	scut_DELL	2063.744143047286	41
3443	for-you-9	2063.697235430056	33
3444	do_or_do_not	2063.603072351037	24
3445	bingzhang	2063.5809225704606	10
3446	dongwandezhu	2063.57763724637	14
3447	heapq	2063.5427533681404	25
3448	sguo-lq	2063.5036355225366	64
3449	yash2040	2063.4614042071607	27
3450	UnknownName	2063.4039905206923	32
3451	Liwink	2063.36190431609	11
3452	winterfell30	2063.1365911385737	24
3453	lluviay	2063.0834196273404	56
3454	juciy_eggplant	2063.0105604210457	29
3455	ps_sneak	2063.002188495256	20
3456	Yesornoo	2062.9924076072516	30
3457	eurekaqq	2062.8368170361723	89
3458	ghoshashis545	2062.7884332738804	54
3459	cygnus	2062.7849518300695	99
3460	ducdoan	2062.7624453348917	21
3461	stjiao13	2062.695428615327	107
3462	bjun-3	2062.6893701866975	17
3463	gzlku	2062.6815532644587	4
3464	yasmany	2062.6537440737357	80
3465	WenUS	2062.649647614558	37
3466	TangentDay	2062.628718713919	4
3467	renal128	2062.614807532021	31
3468	dugg2014	2062.6029720132874	41
3469	c_utkarsh	2062.5857476191936	20
3470	abhishekranjan487	2062.5670120886643	14
3471	MiniMinyi	2062.5072391703725	5
3472	qingdu_river	2062.4827137769817	66
3473	ctntsta	2062.470505014062	6
3474	SimpleAsDp	2062.4464259989704	15
3475	Snezzies	2062.357052524854	38
3476	j03r4nd0m	2062.3114961232423	21
3477	cdx3424	2062.2442868394423	46
3478	Wilson1996	2062.1979369373244	43
3479	Yuzuka	2061.9744306167054	15
3480	zhangkl17	2061.962936227754	16
3481	user5045P	2061.7583071192107	4
3482	veophi	2061.7533887931963	7
3483	NBZCC	2061.682417471582	40
3484	Goodnstudy	2061.6393326983753	37
3485	zoop	2061.421776760526	17
3486	Edward_Chiang	2061.4066899070913	9
3487	wxchit	2061.2070311801654	19
3488	gursimran21	2060.9272091591893	26
3489	ttttrx	2060.9200610098583	9
3490	Intel	2060.8615225349618	8
3491	jackieckc38	2060.823294080882	19
3492	EtherS	2060.7485510991255	26
3493	Jacobbzx	2060.728575320033	12
3494	Heart135	2060.72671483017	10
3495	asd112	2060.726076073221	81
3496	oceanwall	2060.698684515141	15
3497	bqiang1001	2060.566916093475	26
3498	nickee1942	2060.499849467032	119
3499	hongrubb52	2060.4895650710214	11
3500	Aminos	2060.4356766725427	38
3501	trying-hard-2020	2060.422423946534	11
3502	Andily1	2060.3717998749057	14
3503	smitmangukiya	2060.364123267118	10
3504	bertelli	2060.3587303392146	26
3505	jason_shieh	2060.3495999734073	9
3506	lishouxian	2060.320738707466	39
3507	lwy0ever	2060.319978292036	43
3508	whisdangist	2060.298777237525	12
3509	xxnzym	2060.28369860706	50
3510	xieshanghe	2060.2564264807174	11
3511	BarrensZeppelin	2060.2380674154983	4
3512	TinyExplorer	2060.1525791762697	25
3513	YY_926498	2060.0854983986605	49
3514	whyer	2060.073435217404	63
3515	leishb	2060.0378168154675	48
3516	han-56	2059.9397613231463	20
3517	Thare_Lam	2059.926360052222	39
3518	zsky9	2059.9197738319963	11
3519	hao-shou-bu-juan	2059.9166409162485	56
3520	year2002777	2059.8646645082463	11
3521	rsdavis6	2059.803069579566	58
3522	zhi-da-zhou-sai	2059.666327777363	4
3523	lsa	2059.664146547838	23
3524	dayamactf	2059.6518211245925	10
3525	BarryHary	2059.617266125834	16
3526	0210804	2059.5284481960844	8
3527	czx1997	2059.412670846173	41
3528	mmdeww	2059.377750906477	12
3529	johnwu	2059.3327126084323	78
3530	xnhvhv	2059.3089389064244	12
3531	hattonl	2059.094056100031	47
3532	tian-kong-t4	2059.091753644171	11
3533	swatzxdd	2058.9913759622013	23
3534	yswdra	2058.9863604371562	7
3535	ahimawan	2058.8731963032487	30
3536	tim-29r	2058.818078708208	13
3537	dreamyjpl	2058.7710575419896	36
3538	ankukarda	2058.767429419408	11
3539	koumura	2058.6894162047356	12
3540	Msylcatam	2058.470152995571	9
3541	Chs1997	2058.4472493450808	17
3542	bocuoi	2058.3504474201322	22
3543	codancer2000	2058.311208816511	5
3544	Bice	2058.272395167613	46
3545	suzhaoqi	2058.264230067531	6
3546	BeetFarmer	2058.052895359195	38
3547	twangal	2058.0208650445443	22
3548	dk1108	2057.996974171037	18
3549	SupervisorMayHap	2057.9899813158986	21
3550	oz1321	2057.9438495693	21
3551	SCN3_Will	2057.9150699588386	28
3552	zityuen	2057.8611315919666	18
3553	derkach	2057.83749062987	8
3554	vaibhavD143	2057.8115747647576	14
3555	Victor_FW	2057.8111256305287	136
3556	zhangjk95	2057.773502667745	3
3557	shaobol	2057.409731843906	28
3558	anta0	2057.2635923822722	3
3559	shu1225	2057.0660274078314	12
3560	psythefirst	2056.8863952207057	17
3561	wbowen1993	2056.6957827729416	10
3562	tiger-hao	2056.6684812650124	24
3563	MMikhail	2056.6430041887024	19
3564	songwenhao	2056.6116857288644	12
3565	sallyyao2001	2056.5823199955857	160
3566	Lovegone	2056.5589139624017	20
3567	aoka	2056.5388929098845	6
3568	amitkumar94_official	2056.5078563966285	27
3569	huaji035	2056.355168906113	12
3570	hesoyam	2056.200350711131	16
3571	ericpai	2056.0485225998696	6
3572	ryxusag	2056.0136296876185	17
3573	rubberbullet	2056.008142509376	80
3574	depar	2056.0054620727897	5
3575	yohoo	2055.9468873664096	18
3576	peachfan	2055.8887389923607	56
